date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:55:49	34212/34212	U-----	200	untouched ('OK')	text/html	etag:%22-1606521532%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap07-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap07-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:49	52159/52159	U-----	200	untouched ('OK')	text/html	etag:%22-2143789684%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap08-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap08-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:49	58084/58084	U-----	200	untouched ('OK')	text/html	etag:%22-600306223%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap09-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap09-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:49	28300/28300	U-----	200	untouched ('OK')	text/html	etag:%22272567553%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap10-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap10-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:50	43/43	---M--	200	added ('OK')	image/gif	etag:%22-1598122004%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/leer.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/leer.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:51	5332/5332	---M--	200	added ('OK')	image/gif	etag:%22-1938233245%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/749.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/749.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:52	6597/6597	---M--	200	added ('OK')	image/gif	etag:%22-1878071787%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/3020.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/3020.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:53	49562/49562	U-----	200	untouched ('OK')	text/html	etag:%22607716536%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap12-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap12-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:53	41495/41495	U-----	200	untouched ('OK')	text/html	etag:%22-868662041%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap11-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap11-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:53	73803/73803	U-----	200	untouched ('OK')	text/html	etag:%22-1338353673%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap13-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap13-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:53	40471/40471	U-----	200	untouched ('OK')	text/html	etag:%22-1673966343%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap14-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap14-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:54	4755/4755	---M--	200	added ('OK')	image/gif	etag:%22-1334906259%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/3529.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/3529.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:55	6174/6174	---M--	200	added ('OK')	image/gif	etag:%22-1597052151%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/2542.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/2542.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:56	53914/53914	U-----	200	untouched ('OK')	text/html	etag:%22-1002940492%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap15-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap15-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:56	28771/28771	U-----	200	untouched ('OK')	text/html	etag:%2271240760%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap16-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap16-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:56	95980/95980	U-----	200	untouched ('OK')	text/html	etag:%22-1607179647%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap17-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap17-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:56	26489/26489	U-----	200	untouched ('OK')	text/html	etag:%22-1941997119%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18A-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18A-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:57	5601/5601	---M--	200	added ('OK')	image/gif	etag:%221825501767%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/2310.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/2310.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:58	103067/103067	U-----	200	untouched ('OK')	text/html	etag:%22-305377043%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:58	344520/344520	U-----	200	untouched ('OK')	text/html	etag:%22-1652004474%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/stichwort.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/stichwort.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:58	18771/18771	U-----	200	untouched ('OK')	text/html	etag:%22272369930%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18C-000.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18C-000.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
