date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:43:41	31690/31690	---M--	200	added ('OK')	text/html	etag:%22-2076294826%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-007.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-007.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:41	43835/43835	---M--	200	added ('OK')	text/html	etag:%22-667331902%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-008.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-008.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:43	24093/24093	---M--	200	added ('OK')	text/html	etag:%22-1136695082%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-009.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-009.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:45	29628/29628	---M--	200	added ('OK')	text/html	etag:%22272564544%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-010.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-010.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:45	40645/40645	---M--	200	added ('OK')	text/html	etag:%22-1002878644%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-011.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-011.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:47	40888/40888	---M--	200	added ('OK')	text/html	etag:%22406407892%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-012.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-012.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:49	40805/40805	---M--	200	added ('OK')	text/html	etag:%22-868660540%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-013.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-013.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:51	38747/38747	---M--	200	added ('OK')	text/html	etag:%22-801240820%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-014.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-014.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:53	21814/21814	---M--	200	added ('OK')	text/html	etag:%22-465616186%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-015.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap18B-015.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:53	43/43	---M--	200	added ('OK')	image/gif	etag:%22-1598122004%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/leer.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/leer.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:55	5332/5332	---M--	200	added ('OK')	image/gif	etag:%22-1938233245%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/749.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/749.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
