date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:52:47	12657/12657	---M--	200	added ('OK')	image/gif	etag:%22-1422618499%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_005.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_005.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/025_c_netzwerkprogrammierung_006.htm)
21:52:49	20799/20799	---M--	200	added ('OK')	image/gif	etag:%22-818429275%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/25_006.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/25_006.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/025_c_netzwerkprogrammierung_007.htm)
21:52:51	15978/15978	---M--	200	added ('OK')	image/gif	etag:%221463069625%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_006.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_006.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/025_c_netzwerkprogrammierung_007.htm)
21:52:51	20110/20110	---M--	200	added ('OK')	image/gif	etag:%221530381109%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/25_007.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/25_007.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/025_c_netzwerkprogrammierung_007.htm)
21:52:53	15363/15363	---M--	200	added ('OK')	image/gif	etag:%22-483088069%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_007.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_007.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/025_c_netzwerkprogrammierung_007.htm)
21:52:59	18819/18819	---M--	200	added ('OK')	image/gif	etag:%222134164469%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_008.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_008.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/025_c_netzwerkprogrammierung_007.htm)
21:52:59	43793/43793	---M--	200	added ('OK')	image/gif	etag:%221731320485%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/25_008.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/25_008.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/025_c_netzwerkprogrammierung_007.htm)
21:53:01	17163/17163	---M--	200	added ('OK')	image/gif	etag:%22-617301573%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_009.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_009.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/025_c_netzwerkprogrammierung_007.htm)
21:53:03	40391/40391	---M--	200	added ('OK')	image/gif	etag:%221127334821%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/25_009.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/25_009.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/025_c_netzwerkprogrammierung_007.htm)
21:53:07	15971/15971	---M--	200	added ('OK')	image/gif	etag:%221597287353%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_010.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_010.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/025_c_netzwerkprogrammierung_007.htm)
21:53:07	33843/33843	---M--	200	added ('OK')	image/gif	etag:%221597430143%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/25_010.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/25_010.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/025_c_netzwerkprogrammierung_007.htm)
21:53:11	17314/17314	---M--	200	added ('OK')	image/gif	etag:%22188004661%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_011.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein25_011.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/025_c_netzwerkprogrammierung_007.htm)
